customer_id,first_name,last_name,phone,email,street,city,state,zip_code,extract_time,source,local
418,Georgeanna,Webster,(805) 885-8830,georgeanna.webster@msn.com,40 Creekside Circle ,Oxnard,CA,93035,1714319416.005987,csv,False
419,Krystin,Marshall,Not available,krystin.marshall@hotmail.com,10 Old Proctor Lane ,Poughkeepsie,NY,12601,1714319416.005987,csv,False
420,Vince,Schneider,Not available,vince.schneider@hotmail.com,473 Corona Ave. ,Merrick,NY,11566,1714319416.005987,csv,False
421,Iola,Rasmussen,Not available,iola.rasmussen@yahoo.com,283 N. Manor Station Dr. ,Monroe,NY,10950,1714319416.005987,csv,False
422,Valery,Saunders,Not available,valery.saunders@msn.com,42 Marlborough St. ,Victoria,TX,77904,1714319416.005987,csv,False
423,Johna,Powers,Not available,johna.powers@hotmail.com,379 Central Ave. ,Deer Park,NY,11729,1714319416.005987,csv,False
424,Charleen,Hurst,Not available,charleen.hurst@yahoo.com,87 Country Avenue ,Utica,NY,13501,1714319416.005987,csv,False
425,Augustina,Joyner,Not available,augustina.joyner@aol.com,7931 Honey Creek Court ,Mount Vernon,NY,10550,1714319416.005987,csv,False
426,Daisy,Ward,Not available,daisy.ward@msn.com,45 Silver Spear Ave. ,Pomona,CA,91768,1714319416.005987,csv,False
427,Latonya,Dixon,Not available,latonya.dixon@hotmail.com,9399 Evergreen Street ,Garland,TX,75043,1714319416.005987,csv,False
428,Hipolito,Padilla,Not available,hipolito.padilla@hotmail.com,311 E. Rose Avenue ,New Rochelle,NY,10801,1714319416.005987,csv,False
429,Emmett,Casey,Not available,emmett.casey@yahoo.com,893 Logan St. ,Valley Stream,NY,11580,1714319416.005987,csv,False
430,Kandi,Mcneil,Not available,kandi.mcneil@msn.com,402 Border Street ,Massapequa Park,NY,11762,1714319416.005987,csv,False
431,Luciano,Marsh,Not available,luciano.marsh@aol.com,7685 South Willow Drive ,Bellmore,NY,11710,1714319416.005987,csv,False
432,Julius,Holt,Not available,julius.holt@aol.com,386 Lower River Street ,East Meadow,NY,11554,1714319416.005987,csv,False
433,Holly,Nieves,Not available,holly.nieves@aol.com,60 Cleveland St. ,Longview,TX,75604,1714319416.005987,csv,False
434,Douglass,Little,Not available,douglass.little@hotmail.com,294 Harvey Drive ,Duarte,CA,91010,1714319416.005987,csv,False
435,Izola,Hobbs,Not available,izola.hobbs@gmail.com,685 Beacon Dr. ,Woodhaven,NY,11421,1714319416.005987,csv,False
436,Honey,Camacho,Not available,honey.camacho@gmail.com,934 2nd St. ,Bayside,NY,11361,1714319416.005987,csv,False
437,Laureen,Barry,Not available,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,1714319416.005987,csv,False
438,Katharine,Herrera,Not available,katharine.herrera@hotmail.com,395 SE. Branch St. ,Queensbury,NY,12804,1714319416.005987,csv,False
439,Sunshine,Rosario,Not available,sunshine.rosario@aol.com,1 Chestnut Lane ,Jamaica,NY,11432,1714319416.005987,csv,False
440,Yevette,Todd,Not available,yevette.todd@aol.com,119 Lakewood Rd. ,Ballston Spa,NY,12020,1714319416.005987,csv,False
441,Dorthea,Walker,Not available,dorthea.walker@aol.com,11 Third St. ,Port Washington,NY,11050,1714319416.005987,csv,False
442,Alane,Munoz,(914) 706-7576,alane.munoz@gmail.com,8 Strawberry Dr. ,Yonkers,NY,10701,1714319416.005987,csv,False
443,Ayana,Keith,(805) 230-2101,ayana.keith@hotmail.com,182 Thorne Road ,Oxnard,CA,93035,1714319416.005987,csv,False
444,Caridad,Compton,Not available,caridad.compton@aol.com,9575 SW. Kingston Court ,San Lorenzo,CA,94580,1714319416.005987,csv,False
445,Earline,Ballard,Not available,earline.ballard@hotmail.com,939 Lyme Road ,Mount Vernon,NY,10550,1714319416.005987,csv,False
446,Nathanael,Bradley,Not available,nathanael.bradley@aol.com,58 Third St. ,Amsterdam,NY,12010,1714319416.005987,csv,False
447,Chasidy,Tran,Not available,chasidy.tran@msn.com,9286 Anderson Street ,Vista,CA,92083,1714319416.005987,csv,False
448,Janella,Bright,(507) 616-2958,janella.bright@aol.com,7317 Tower Dr. ,Rochester,NY,14606,1714319416.005987,csv,False
449,Josie,Schultz,Not available,josie.schultz@hotmail.com,225 Mammoth Street ,Canyon Country,CA,91387,1714319416.005987,csv,False
450,Ellsworth,Michael,Not available,ellsworth.michael@yahoo.com,9982 White St. ,Carmel,NY,10512,1714319416.005987,csv,False
451,Jennette,Wooten,Not available,jennette.wooten@msn.com,8221 Bow Ridge Lane ,Rowlett,TX,75088,1714319416.005987,csv,True
452,Cassandra,Nichols,Not available,cassandra.nichols@yahoo.com,4 Glenwood Circle ,Hicksville,NY,11801,1714319416.005987,csv,False
453,Courtney,Wyatt,Not available,courtney.wyatt@gmail.com,369 Arrowhead St. ,Garden City,NY,11530,1714319416.005987,csv,False
454,Terese,Palmer,Not available,terese.palmer@hotmail.com,8 Sugar Drive ,Bay Shore,NY,11706,1714319416.005987,csv,False
455,Sherita,Cherry,Not available,sherita.cherry@gmail.com,9636 Old Cedarwood Street ,Liverpool,NY,13090,1714319416.005987,csv,False
456,Serina,Hensley,Not available,serina.hensley@yahoo.com,53 Proctor Drive ,Jamaica,NY,11432,1714319416.005987,csv,False
457,Jeni,Farley,Not available,jeni.farley@aol.com,4 Mill Lane ,Richmond Hill,NY,11418,1714319416.005987,csv,False
458,Everett,Vega,Not available,everett.vega@yahoo.com,7859 James Ave. ,Holbrook,NY,11741,1714319416.005987,csv,False
459,Latosha,Dalton,(661) 529-4501,latosha.dalton@yahoo.com,59 E. Wintergreen Ave. ,Bakersfield,CA,93306,1714319416.005987,csv,False
460,Romelia,Myers,Not available,romelia.myers@msn.com,8630 Brook St. ,Garden City,NY,11530,1714319416.005987,csv,False
461,Effie,Jenkins,(631) 477-1277,effie.jenkins@msn.com,75 South Glen Eagles Court ,Brentwood,NY,11717,1714319416.005987,csv,False
462,Efren,Oliver,Not available,efren.oliver@gmail.com,9343 1st Rd. ,Nanuet,NY,10954,1714319416.005987,csv,False
463,Jerlene,Rios,Not available,jerlene.rios@yahoo.com,32 Griffin St. ,Plainview,NY,11803,1714319416.005987,csv,False
464,Bess,Mcbride,Not available,bess.mcbride@yahoo.com,9832 Winchester St. ,Garden City,NY,11530,1714319416.005987,csv,False
465,Birdie,Kramer,(248) 725-2174,birdie.kramer@hotmail.com,311 Newcastle Dr. ,Troy,NY,12180,1714319416.005987,csv,False
466,Collen,Hayes,Not available,collen.hayes@yahoo.com,117 Eagle St. ,Smithtown,NY,11787,1714319416.005987,csv,False
467,Clare,Neal,Not available,clare.neal@msn.com,8922 Shady Ave. ,Mahopac,NY,10541,1714319416.005987,csv,False
468,Jeanett,Herman,Not available,jeanett.herman@hotmail.com,839 East Arch Street ,Lindenhurst,NY,11757,1714319416.005987,csv,False
469,Micki,Rutledge,Not available,micki.rutledge@aol.com,9868 Marvon Street ,Richmond Hill,NY,11418,1714319416.005987,csv,False
470,Loise,Walker,Not available,loise.walker@aol.com,201 Glen Eagles St. ,Shirley,NY,11967,1714319416.005987,csv,False
471,Burma,Summers,Not available,burma.summers@yahoo.com,890 East Elmwood Street ,Freeport,NY,11520,1714319416.005987,csv,False
472,Myron,Ruiz,Not available,myron.ruiz@gmail.com,45 Shadow Brook Lane ,Amityville,NY,11701,1714319416.005987,csv,False
473,Lashawna,Richardson,Not available,lashawna.richardson@hotmail.com,9920 Purple Finch St. ,Baldwin,NY,11510,1714319416.005987,csv,True
474,Lavern,Orr,Not available,lavern.orr@hotmail.com,913 N. Young Street ,Webster,NY,14580,1714319416.005987,csv,False
475,Alec,Peck,Not available,alec.peck@hotmail.com,4 W. Belmont St. ,Victoria,TX,77904,1714319416.005987,csv,False
476,Christopher,Richardson,Not available,christopher.richardson@gmail.com,7846 Windfall Dr. ,Santa Cruz,CA,95060,1714319416.005987,csv,True
477,Arminda,Weber,Not available,arminda.weber@yahoo.com,6 Hill Field St. ,Bellmore,NY,11710,1714319416.005987,csv,False
478,Emmett,Hahn,Not available,emmett.hahn@hotmail.com,7727 6th St. ,Freeport,NY,11520,1714319416.005987,csv,False
479,Gertha,Mejia,Not available,gertha.mejia@yahoo.com,518 Orchard St. ,Flushing,NY,11354,1714319416.005987,csv,False
480,Garland,Weaver,Not available,garland.weaver@gmail.com,7161 Goldfield Court ,Amsterdam,NY,12010,1714319416.005987,csv,False
481,Jayson,Rutledge,Not available,jayson.rutledge@yahoo.com,8672 Coffee St. ,Lake Jackson,TX,77566,1714319416.005987,csv,False
482,Narcisa,Knapp,Not available,narcisa.knapp@aol.com,435 Dogwood Dr. ,Amarillo,TX,79106,1714319416.005987,csv,False
483,Gayla,Sims,Not available,gayla.sims@gmail.com,98 Hall Street ,Lindenhurst,NY,11757,1714319416.005987,csv,False
484,Chelsey,Boyd,Not available,chelsey.boyd@yahoo.com,9569 Birchpond Ave. ,Euless,TX,76039,1714319416.005987,csv,False
485,Catherine,Miles,Not available,catherine.miles@msn.com,7189 Elm Dr. ,East Elmhurst,NY,11369,1714319416.005987,csv,False
486,Valeri,Marshall,Not available,valeri.marshall@hotmail.com,494 East Brewery Dr. ,East Meadow,NY,11554,1714319416.005987,csv,False
487,Grace,Madden,Not available,grace.madden@gmail.com,606 East Rocky River St. ,San Pablo,CA,94806,1714319416.005987,csv,False
488,Joaquin,Hawkins,(657) 557-1746,joaquin.hawkins@aol.com,3 Oklahoma Lane ,Anaheim,CA,92806,1714319416.005987,csv,False
489,Kirstie,Vazquez,Not available,kirstie.vazquez@gmail.com,8006 Rockland Ave. ,Saratoga Springs,NY,12866,1714319416.005987,csv,False
490,Yu,Mcdonald,Not available,yu.mcdonald@aol.com,784 Pheasant Rd. ,Ossining,NY,10562,1714319416.005987,csv,False
491,Celestine,Jacobs,Not available,celestine.jacobs@gmail.com,87 Hanover Rd. ,Massapequa,NY,11758,1714319416.005987,csv,False
492,Justa,Thompson,Not available,justa.thompson@aol.com,43 Manor Ave. ,Corona,NY,11368,1714319416.005987,csv,False
493,Lise,Alvarado,Not available,lise.alvarado@gmail.com,9816 Newcastle Dr. ,Hamburg,NY,14075,1714319416.005987,csv,False
494,Pearl,Fox,Not available,pearl.fox@yahoo.com,9415 Honey Creek Dr. ,Uniondale,NY,11553,1714319416.005987,csv,False
495,Travis,Goodman,Not available,travis.goodman@yahoo.com,65 Rockcrest Dr. ,Los Banos,CA,93635,1714319416.005987,csv,False
496,Shu,Mays,Not available,shu.mays@gmail.com,996 St Margarets Lane ,Astoria,NY,11102,1714319416.005987,csv,False
497,Ezra,Fowler,Not available,ezra.fowler@hotmail.com,16 Pearl St. ,Nanuet,NY,10954,1714319416.005987,csv,False
498,Edda,Young,Not available,edda.young@gmail.com,50 S. Airport Street ,North Tonawanda,NY,14120,1714319416.005987,csv,False
499,Lidia,Ashley,Not available,lidia.ashley@hotmail.com,8436 Meadow St. ,Baldwinsville,NY,13027,1714319416.005987,csv,False
500,Moira,Lester,Not available,moira.lester@msn.com,496 Greystone Court ,Jackson Heights,NY,11372,1714319416.005987,csv,False
501,Tony,Hicks,(657) 260-6783,tony.hicks@gmail.com,226 Carriage Street ,Anaheim,CA,92806,1714319416.005987,csv,False
502,Malinda,Baxter,Not available,malinda.baxter@yahoo.com,7698 Briarwood Ave. ,Whitestone,NY,11357,1714319416.005987,csv,False
503,Marlo,Jefferson,Not available,marlo.jefferson@gmail.com,39 Trenton Rd. ,Niagara Falls,NY,14304,1714319416.005987,csv,False
504,Tiana,Henderson,Not available,tiana.henderson@aol.com,62 Orange St. ,Franklin Square,NY,11010,1714319416.005987,csv,False
505,Wilda,Petersen,Not available,wilda.petersen@aol.com,899 Helen St. ,Jamaica,NY,11432,1714319416.005987,csv,False
506,Irving,Pitts,Not available,irving.pitts@msn.com,346 College Court ,Torrance,CA,90505,1714319416.005987,csv,False
507,Sheree,Pena,Not available,sheree.pena@yahoo.com,822 Virginia Court ,Staten Island,NY,10301,1714319416.005987,csv,False
508,Vance,Taylor,(717) 218-5607,vance.taylor@msn.com,8279 Military Dr. ,Lancaster,NY,14086,1714319416.005987,csv,False
509,Terra,Pickett,Not available,terra.pickett@aol.com,7822 Depot Avenue ,Amsterdam,NY,12010,1714319416.005987,csv,False
510,Faustino,Delacruz,Not available,faustino.delacruz@msn.com,88 West Greenview Street ,South Richmond Hill,NY,11419,1714319416.005987,csv,False
511,Julienne,Moody,(682) 841-4643,julienne.moody@hotmail.com,35 South Oxford Rd. ,Fort Worth,TX,76110,1714319416.005987,csv,False
512,Hee,Greer,Not available,hee.greer@hotmail.com,41 North Garfield Ave. ,Selden,NY,11784,1714319416.005987,csv,False
513,Whitney,Cash,Not available,whitney.cash@gmail.com,8 Surrey Street ,Hamburg,NY,14075,1714319416.005987,csv,False
514,Clarita,Curry,Not available,clarita.curry@hotmail.com,661 Tanglewood Street ,Hollis,NY,11423,1714319416.005987,csv,False
515,Reita,Dickson,Not available,reita.dickson@hotmail.com,7506 Mechanic Dr. ,Scarsdale,NY,10583,1714319416.005987,csv,False
516,Rosa,Kinney,Not available,rosa.kinney@yahoo.com,330 Highland Drive ,Brooklyn,NY,11201,1714319416.005987,csv,False
517,Buford,Gilbert,Not available,buford.gilbert@yahoo.com,9 East Ketch Harbour Street ,Bellmore,NY,11710,1714319416.005987,csv,False
518,Homer,Powers,Not available,homer.powers@msn.com,8207 East El Dorado Ave. ,Palos Verdes Peninsula,CA,90274,1714319416.005987,csv,False
519,Rudolf,Gilliam,Not available,rudolf.gilliam@aol.com,17 Marlborough Circle ,Palos Verdes Peninsula,CA,90274,1714319416.005987,csv,False
520,Andreas,Herman,Not available,andreas.herman@msn.com,456 Rock Creek Street ,Mount Vernon,NY,10550,1714319416.005987,csv,False
521,Max,Charles,Not available,max.charles@gmail.com,695 St Paul Street ,Glen Cove,NY,11542,1714319416.005987,csv,False
522,Tammera,Fischer,(510) 534-8845,tammera.fischer@hotmail.com,405 Olive St. ,Oakland,CA,94603,1714319416.005987,csv,False
523,Joshua,Robertson,Not available,joshua.robertson@gmail.com,81 Campfire Court ,Patchogue,NY,11772,1714319416.005987,csv,False
524,Larraine,Horn,Not available,larraine.horn@msn.com,368 South Summerhouse Dr. ,Utica,NY,13501,1714319416.005987,csv,False
525,Andreas,Mayer,Not available,andreas.mayer@hotmail.com,8577 Galvin Circle ,New Rochelle,NY,10801,1714319416.005987,csv,False
526,Lazaro,Moran,Not available,lazaro.moran@gmail.com,83 E. Buttonwood Street ,Sugar Land,TX,77478,1714319416.005987,csv,False
527,Afton,Juarez,Not available,afton.juarez@gmail.com,8330 Riverview Drive ,Coram,NY,11727,1714319416.005987,csv,False
528,Angele,Schroeder,(845) 804-6312,angele.schroeder@yahoo.com,33 S. Shadow Brook Street ,New City,NY,10956,1714319416.005987,csv,False
529,Ellena,Clements,Not available,ellena.clements@aol.com,7918 Mulberry Street ,Santa Monica,CA,90403,1714319416.005987,csv,False
530,Selene,Austin,Not available,selene.austin@msn.com,9042 Linda Circle ,Duarte,CA,91010,1714319416.005987,csv,False
531,Kimberely,Bowen,(248) 199-2582,kimberely.bowen@hotmail.com,88 Belmont Street ,Troy,NY,12180,1714319416.005987,csv,False
532,Mia,Delgado,Not available,mia.delgado@yahoo.com,850 Wakehurst Drive ,Coachella,CA,92236,1714319416.005987,csv,False
533,Garret,Clay,(361) 687-9477,garret.clay@yahoo.com,9516 College Drive ,Corpus Christi,TX,78418,1714319416.005987,csv,False
534,Alejandro,Haney,Not available,alejandro.haney@msn.com,3 Griffin Street ,Wantagh,NY,11793,1714319416.005987,csv,False
535,Inge,Olsen,(562) 719-5041,inge.olsen@msn.com,295 Iroquois Rd. ,Long Beach,NY,11561,1714319416.005987,csv,False
536,Christiane,Bradford,Not available,christiane.bradford@gmail.com,9043 Woodland Ave. ,Orchard Park,NY,14127,1714319416.005987,csv,False
537,Carter,Bentley,Not available,carter.bentley@yahoo.com,145 North Bridle Ave. ,Carmel,NY,10512,1714319416.005987,csv,False
538,Sherie,Ayala,Not available,sherie.ayala@msn.com,5 Beech Ave. ,South El Monte,CA,91733,1714319416.005987,csv,False
539,Jamika,Acevedo,Not available,jamika.acevedo@yahoo.com,8027 NW. Poplar St. ,Ozone Park,NY,11417,1714319416.005987,csv,False
540,Shery,Randolph,Not available,shery.randolph@hotmail.com,602 Laurel Street ,Ontario,CA,91762,1714319416.005987,csv,False
541,Lanita,Burton,Not available,lanita.burton@msn.com,8980 Aspen Avenue ,Coachella,CA,92236,1714319416.005987,csv,False
542,Timothy,Byers,Not available,timothy.byers@msn.com,8645 Devonshire Lane ,Ronkonkoma,NY,11779,1714319416.005987,csv,False
543,Jasmin,Young,Not available,jasmin.young@gmail.com,337 Beach Street ,Helotes,TX,78023,1714319416.005987,csv,False
544,Catarina,Mendez,Not available,catarina.mendez@hotmail.com,444 Hanover Court ,West Islip,NY,11795,1714319416.005987,csv,False
545,Tajuana,Rollins,Not available,tajuana.rollins@msn.com,724 N. Glen Creek Street ,Oswego,NY,13126,1714319416.005987,csv,False
546,Thad,Castro,(631) 943-1407,thad.castro@msn.com,71 Surrey Ave. ,Brentwood,NY,11717,1714319416.005987,csv,False
547,Tena,Huber,Not available,tena.huber@gmail.com,185 East Littleton St. ,Newburgh,NY,12550,1714319416.005987,csv,False
548,Dori,Alvarez,Not available,dori.alvarez@msn.com,8208 Brandywine St. ,Kingston,NY,12401,1714319416.005987,csv,False
549,Elmo,Arnold,(562) 841-9339,elmo.arnold@aol.com,7616 Lyme Rd. ,Long Beach,NY,11561,1714319416.005987,csv,False
550,Felicidad,Golden,Not available,felicidad.golden@yahoo.com,9712 Coffee Ave. ,Lockport,NY,14094,1714319416.005987,csv,False
551,Jenine,Crane,(682) 183-6555,jenine.crane@msn.com,7381 Alderwood Drive ,Fort Worth,TX,76110,1714319416.005987,csv,False
552,Lea,Key,Not available,lea.key@yahoo.com,7 Ocean St. ,Banning,CA,92220,1714319416.005987,csv,False
553,Rory,Cooper,Not available,rory.cooper@gmail.com,459 West Street ,Rocklin,CA,95677,1714319416.005987,csv,False
554,Hilde,Nieves,Not available,hilde.nieves@gmail.com,9437 Fordham Lane ,Campbell,CA,95008,1714319416.005987,csv,False
555,Marry,Benjamin,Not available,marry.benjamin@yahoo.com,33 Amerige Street ,Forney,TX,75126,1714319416.005987,csv,False
556,Vernell,Goff,Not available,vernell.goff@msn.com,77 Cobblestone St. ,Monroe,NY,10950,1714319416.005987,csv,False
557,Erlene,Cook,Not available,erlene.cook@gmail.com,89 Blue Spring Street ,Mount Vernon,NY,10550,1714319416.005987,csv,False
558,Carroll,Kelly,Not available,carroll.kelly@yahoo.com,346 Grant Circle ,Monroe,NY,10950,1714319416.005987,csv,False
559,Basilia,Thornton,(631) 592-9548,basilia.thornton@hotmail.com,9033 Pine Dr. ,Brentwood,NY,11717,1714319416.005987,csv,False
560,Tricia,Daniels,Not available,tricia.daniels@gmail.com,8628 Crescent Court ,Forney,TX,75126,1714319416.005987,csv,False
561,Kandace,Hughes,Not available,kandace.hughes@hotmail.com,482 Ryan Ave. ,San Lorenzo,CA,94580,1714319416.005987,csv,False
562,Alejandro,Norman,Not available,alejandro.norman@yahoo.com,8918 Marsh Lane ,Upland,CA,91784,1714319416.005987,csv,False
563,Rodney,Odom,Not available,rodney.odom@yahoo.com,7782 North Deerfield Lane ,Richmond Hill,NY,11418,1714319416.005987,csv,False
564,Bettie,Pierce,Not available,bettie.pierce@gmail.com,787 North Vernon Lane ,Farmingdale,NY,11735,1714319416.005987,csv,False
565,Dagny,Owen,Not available,dagny.owen@hotmail.com,8028 Thompson Drive ,San Angelo,TX,76901,1714319416.005987,csv,False
566,Cinthia,Poole,Not available,cinthia.poole@aol.com,7 Central Ave. ,Lake Jackson,TX,77566,1714319416.005987,csv,False
567,Sheila,Travis,Not available,sheila.travis@yahoo.com,9285 Front St. ,Longview,TX,75604,1714319416.005987,csv,False
568,Arcelia,Vinson,Not available,arcelia.vinson@gmail.com,40 Dogwood St. ,West Islip,NY,11795,1714319416.005987,csv,False
569,Lucas,Estes,Not available,lucas.estes@yahoo.com,99 Old Church St. ,Santa Monica,CA,90403,1714319416.005987,csv,False
570,Marissa,Summers,Not available,marissa.summers@msn.com,81 Carpenter St. ,Saint Albans,NY,11412,1714319416.005987,csv,False
571,Kaley,Blanchard,Not available,kaley.blanchard@msn.com,74 Evergreen Court ,Palos Verdes Peninsula,CA,90274,1714319416.005987,csv,False
572,Wm,Pope,Not available,wm.pope@msn.com,212 Marsh Court ,Auburn,NY,13021,1714319416.005987,csv,False
573,Rubye,Mccall,(248) 764-3359,rubye.mccall@hotmail.com,71 Sherwood Dr. ,Troy,NY,12180,1714319416.005987,csv,False
574,Adriene,Rivera,Not available,adriene.rivera@hotmail.com,973 Yukon Avenue ,Encino,CA,91316,1714319416.005987,csv,False
575,Laurence,Christian,Not available,laurence.christian@gmail.com,2 Maple St. ,Jamaica,NY,11432,1714319416.005987,csv,False
576,Shirely,Stanley,(915) 437-6113,shirely.stanley@gmail.com,73 White Avenue ,El Paso,TX,79930,1714319416.005987,csv,False
577,Danille,Mcfarland,Not available,danille.mcfarland@msn.com,14 Tailwater St. ,Rocklin,CA,95677,1714319416.005987,csv,False
578,Salena,Day,Not available,salena.day@msn.com,8067 Park Court ,San Lorenzo,CA,94580,1714319416.005987,csv,False
579,Matilda,Larson,Not available,matilda.larson@hotmail.com,336 Saxon Court ,Harlingen,TX,78552,1714319416.005987,csv,False
580,Mellisa,Kim,(424) 151-6481,mellisa.kim@aol.com,17 Lyme Dr. ,Los Angeles,CA,90008,1714319416.005987,csv,False
581,Vonda,Berger,Not available,vonda.berger@yahoo.com,615 S. Proctor Ave. ,Santa Clara,CA,95050,1714319416.005987,csv,False
582,Soledad,Moses,Not available,soledad.moses@yahoo.com,85 Hickory Ave. ,Jackson Heights,NY,11372,1714319416.005987,csv,False
583,Lashandra,Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,1714319416.005987,csv,False
584,Lynne,Anderson,(915) 789-6666,lynne.anderson@msn.com,325 Inverness St. ,El Paso,TX,79930,1714319416.005987,csv,False
585,Chasidy,Webster,Not available,chasidy.webster@msn.com,8296 S. Lookout Lane ,Rocklin,CA,95677,1714319416.005987,csv,False
586,Ulysses,Gaines,Not available,ulysses.gaines@aol.com,22 Gregory Lane ,Monsey,NY,10952,1714319416.005987,csv,False
587,Euna,Lopez,Not available,euna.lopez@gmail.com,7979 South Mountainview Ave. ,Carmel,NY,10512,1714319416.005987,csv,False
588,Cherelle,Key,Not available,cherelle.key@msn.com,7739 Snake Hill Lane ,Valley Stream,NY,11580,1714319416.005987,csv,False
589,Jeffry,Church,Not available,jeffry.church@msn.com,426 Grandrose Ave. ,Pleasanton,CA,94566,1714319416.005987,csv,False
590,Cyndi,Dyer,Not available,cyndi.dyer@msn.com,313 West Argyle Ave. ,Baldwin,NY,11510,1714319416.005987,csv,True
591,Danilo,Holmes,Not available,danilo.holmes@gmail.com,657 Manor Station Dr. ,Hicksville,NY,11801,1714319416.005987,csv,False
592,Joni,Lee,Not available,joni.lee@gmail.com,8573 Proctor Street ,Centereach,NY,11720,1714319416.005987,csv,False
593,Antony,Atkinson,Not available,antony.atkinson@msn.com,680 East Birchwood Lane ,Smithtown,NY,11787,1714319416.005987,csv,False
594,Deanne,Parsons,Not available,deanne.parsons@aol.com,76 Amherst Drive ,Lindenhurst,NY,11757,1714319416.005987,csv,False
595,Frederica,Rojas,Not available,frederica.rojas@yahoo.com,7835 West Jockey Hollow Rd. ,Ithaca,NY,14850,1714319416.005987,csv,False
596,Emelda,Dickerson,Not available,emelda.dickerson@aol.com,7457 6th St. ,Hamburg,NY,14075,1714319416.005987,csv,False
597,Rudolf,Moran,Not available,rudolf.moran@gmail.com,5 Birchwood Rd. ,Maspeth,NY,11378,1714319416.005987,csv,False
598,Benito,Hendrix,Not available,benito.hendrix@gmail.com,676 S. Bowman Lane ,Depew,NY,14043,1714319416.005987,csv,False
599,Jonell,Rivas,Not available,jonell.rivas@msn.com,8415 East High Point St. ,Amarillo,TX,79106,1714319416.005987,csv,False
600,Joi,Reeves,(619) 952-9613,joi.reeves@msn.com,9101 Williams Court ,San Diego,CA,92111,1714319416.005987,csv,False
601,Leland,Mcdowell,Not available,leland.mcdowell@gmail.com,8034 E. Washington Lane ,Encino,CA,91316,1714319416.005987,csv,False
602,Delaine,Estes,Not available,delaine.estes@yahoo.com,8916 Hartford Rd. ,Amarillo,TX,79106,1714319416.005987,csv,False
603,Genevieve,Juarez,Not available,genevieve.juarez@gmail.com,93 Goldfield Drive ,New Hyde Park,NY,11040,1714319416.005987,csv,False
604,Kylee,Dickson,Not available,kylee.dickson@gmail.com,7908 Sherwood Street ,Amityville,NY,11701,1714319416.005987,csv,False
605,Renita,Henry,Not available,renita.henry@msn.com,474 Woodland Ave. ,New Rochelle,NY,10801,1714319416.005987,csv,False
606,Sarah,Kirkland,Not available,sarah.kirkland@aol.com,42 N. Glendale Avenue ,Wappingers Falls,NY,12590,1714319416.005987,csv,False
607,Paul,Lester,Not available,paul.lester@gmail.com,275 Clay St. ,Vista,CA,92083,1714319416.005987,csv,False
608,Taisha,Vang,Not available,taisha.vang@yahoo.com,660 East Foster Lane ,Shirley,NY,11967,1714319416.005987,csv,False
609,Eliana,Reese,Not available,eliana.reese@hotmail.com,7079 NE. Cross Drive ,Woodhaven,NY,11421,1714319416.005987,csv,False
610,Leonore,Dorsey,Not available,leonore.dorsey@yahoo.com,8213 South Branch Avenue ,Jackson Heights,NY,11372,1714319416.005987,csv,False
611,Ashleigh,Frank,Not available,ashleigh.frank@gmail.com,9008 Plymouth Street ,Levittown,NY,11756,1714319416.005987,csv,False
612,Gabriel,Wagner,Not available,gabriel.wagner@msn.com,7921 Manhattan Ave. ,Ballston Spa,NY,12020,1714319416.005987,csv,False
613,Margene,Eaton,Not available,margene.eaton@yahoo.com,43 Sugar Street ,Wantagh,NY,11793,1714319416.005987,csv,False
614,Toshia,Cardenas,Not available,toshia.cardenas@gmail.com,878 Bayberry Street ,Amsterdam,NY,12010,1714319416.005987,csv,False
615,Jamika,Blanchard,Not available,jamika.blanchard@gmail.com,420 Cambridge Street ,Fresh Meadows,NY,11365,1714319416.005987,csv,False
616,Shery,Acosta,Not available,shery.acosta@yahoo.com,17 Canal Ave. ,Saratoga Springs,NY,12866,1714319416.005987,csv,False
617,Jenna,Saunders,Not available,jenna.saunders@aol.com,4 Young St. ,Yorktown Heights,NY,10598,1714319416.005987,csv,False
618,Skye,Pope,Not available,skye.pope@yahoo.com,121 S. Bay Meadows Ave. ,Richmond Hill,NY,11418,1714319416.005987,csv,False
619,Ana,Palmer,(657) 323-8684,ana.palmer@yahoo.com,7 Buckingham St. ,Anaheim,CA,92806,1714319416.005987,csv,False
620,Eric,Hardin,Not available,eric.hardin@gmail.com,39 S. Parker Drive ,Jamaica,NY,11432,1714319416.005987,csv,False
621,Basil,Ballard,Not available,basil.ballard@yahoo.com,7477 Belmont Ave. ,San Lorenzo,CA,94580,1714319416.005987,csv,False
622,Gabriel,Pitts,Not available,gabriel.pitts@gmail.com,8462 Marshall Drive ,Clifton Park,NY,12065,1714319416.005987,csv,False
623,Cayla,Johnson,Not available,cayla.johnson@msn.com,7091 Rockaway Avenue ,Coram,NY,11727,1714319416.005987,csv,False
624,Sharika,Colon,(562) 452-6136,sharika.colon@gmail.com,509 Henry Smith St. ,Long Beach,NY,11561,1714319416.005987,csv,False
625,Donnetta,Henson,Not available,donnetta.henson@hotmail.com,2 Tallwood Drive ,Webster,NY,14580,1714319416.005987,csv,False
626,Leigh,Burke,Not available,leigh.burke@hotmail.com,7651 Creek St. ,Schenectady,NY,12302,1714319416.005987,csv,False
